Label,URL,Title,Description
OBD-2 Trouble Codes,https://www.mgevs.com/threads/obd-2-codes-trouble-codes.17131/,OBD 2 codes (trouble codes) | MG EVs electric cars community forum,"P Pebblefeline Established Member Joined May 21, 2024 Messages 200 Reaction score 131 Points 64 Location lincoln Driving So my new to me mg5 is throwing the attached codes, only as pending and then they will change to archived, no warnings are coming up on the dashboard. Anyone else’s seen this? Should I be worried or is this the jank inherent in the software? Just a touch concerned Quick update I ticked more boxes and got some more codes but no warnings still. Attachments IMG_1243.png 538 KB · Views: 115 IMG_1244.png 492.9 KB · Views: 110 Last edited by a moderator: Jun 1, 2024"
MG EVs OBD Codes,https://mgevs.com/threads/obd-2-codes-trouble-codes.17131/,OBD 2 codes (trouble codes) | MG EVs electric cars community forum,"P Pebblefeline Established Member Joined May 21, 2024 Messages 200 Reaction score 131 Points 64 Location lincoln Driving So my new to me mg5 is throwing the attached codes, only as pending and then they will change to archived, no warnings are coming up on the dashboard. Anyone else’s seen this? Should I be worried or is this the jank inherent in the software? Just a touch concerned Quick update I ticked more boxes and got some more codes but no warnings still. Attachments IMG_1243.png 538 KB · Views: 115 IMG_1244.png 492.9 KB · Views: 110 Last edited by a moderator: Jun 1, 2024"
