Label,URL,Title,Main_Content
Charging Infrastructure,https://beeindia.gov.in/en/guidelines-for-installation-and-operation-of-electric-vehicle-charging-infrastructure-2024,"Guidelines for Installation and Operation of Electric Vehicle Charging Infrastructure-2024 | BUREAU OF ENERGY EFFICIENCY, Government of India, Ministry of Power","X Facebook Instagram Twitter Youtube Skip to main content A - A A + . Main navigation About Us About BEE Message Organizational Structure Directory Partners National Partners DISCOMS Designated Consumers EESL ESCOs ECBC Expert International Partners Annual Report EC Act BEE Old Site Programmes Awareness and Outreach Energy Efficiency in Buildings ECSBC Commercial ECSBC Residential Shunya Labeling Star Rating for Buildings National Certification Examination Accredited Energy Auditors Energy Auditors Refresher Course Demand Side Management DISCOM DSM Action Plan Capacity Building of DISCOMs Energy Audit in DISCOM Agricultural Demand Side Management Programme(AgDSM) Municipal Demand Side Management Programme(MuDSM) Energy Efficiency in Transport Sector E-Mobility Fuel Efficiency Perform Achieve Trade (PAT) Contact details of PAT officials PAT- Downloads Normalization Document PAT Proforma PAT Studies PAT- Notifications EC Act & Allied Rules and Regulations Escerts & Trading PAT Cycle Notification PAT Sectors & Threshold PAT- Workshops PAT-Recent Developments Energy Efficiency in SMEs Financing Energy Efficiency Energy Efficiency Financing Platform (EEFP) Framework for Energy Efficient Economic Development (FEEED) State Designated Agency International Cooperation Bilateral Programmes India — US Collaboration India —Japan Energy Dialogue India- France India—German India—Switzerland India – Russia India -UK Collaboration India and the European Union Multilateral Programmes ESCOs Miscelleneous RTI Swachta Abhiyan Standards & Labeling Star Labelled Appliances Check Testing Lab Capacity Building Awareness & Outreach IT Tools - QR, App, Portal IAME NMEEE Climate Change MTEE NECA National Energy Conservation Awards School, State & National Level Painting Competitio Innovation Challenge Carbon Market Energy Data Management Unit India Energy Scenario for the year 2023-24 National Energy Data: Survey & Analysis (for the year 2021-22) Small Medium Enterprise Tenders Publication Print Creatives Rules and Regulations Annual Report Impact of Energy Efficiency Measures BEE Line Newsletter BEE Magazine Reports / Studies National Energy Data: Survey & Analysis Careers Events Calendar Feedback Contact Us English हिन्दी Search Search Main navigation About Us About BEE Message Organizational Structure Directory Partners National Partners DISCOMS Designated Consumers EESL ESCOs ECBC Expert International Partners Annual Report EC Act BEE Old Site Programmes Awareness and Outreach Energy Efficiency in Buildings ECSBC Commercial ECSBC Residential Shunya Labeling Star Rating for Buildings National Certification Examination Accredited Energy Auditors Energy Auditors Refresher Course Demand Side Management DISCOM DSM Action Plan Capacity Building of DISCOMs Energy Audit in DISCOM Agricultural Demand Side Management Programme(AgDSM) Municipal Demand Side Management Programme(MuDSM) Energy Efficiency in Transport Sector E-Mobility Fuel Efficiency Perform Achieve Trade (PAT) Contact details of PAT officials PAT- Downloads Normalization Document PAT Proforma PAT Studies PAT- Notifications EC Act & Allied Rules and Regulations Escerts & Trading PAT Cycle Notification PAT Sectors & Threshold PAT- Workshops PAT-Recent Developments Energy Efficiency in SMEs Financing Energy Efficiency Energy Efficiency Financing Platform (EEFP) Framework for Energy Efficient Economic Development (FEEED) State Designated Agency International Cooperation Bilateral Programmes India — US Collaboration India —Japan Energy Dialogue India- France India—German India—Switzerland India – Russia India -UK Collaboration India and the European Union Multilateral Programmes ESCOs Miscelleneous RTI Swachta Abhiyan Standards & Labeling Star Labelled Appliances Check Testing Lab Capacity Building Awareness & Outreach IT Tools - QR, App, Portal IAME NMEEE Climate Change MTEE NECA National Energy Conservation Awards School, State & National Level Painting Competitio Innovation Challenge Carbon Market Energy Data Management Unit India Energy Scenario for the year 2023-24 National Energy Data: Survey & Analysis (for the year 2021-22) Small Medium Enterprise Tenders Publication Print Creatives Rules and Regulations Annual Report Impact of Energy Efficiency Measures BEE Line Newsletter BEE Magazine Reports / Studies National Energy Data: Survey & Analysis Careers Events Calendar Feedback Contact Us English हिन्दी Search Search Breadcrumb Home Guidelines for Installation and Operation of Electric Vehicle Charging Infrastructure-2024 September 18, 2024 Guidelines for Installation and Operation of Electric Vehicle Charging Infrastructure-2024 Bureau of Energy Efficiency 4th Floor, Sewa Bhawan R. K. Puram, New Delhi - 110066 (INDIA) 011-26766700 Useful Links About Organization Archives Ministry of Power MOEF&CC MNRE Portals & Apps Employee Corner Energy Audit Reports in DISCOM Frequently Asked Questions (FAQs) About BEE ICC-Women Back to Top Back to bottom Footer Menu stqc Home Schemes Act Accessibility Statement Website Policies Feedback Help Disclaimer RTI Contact Us STQC © Copyright © 2023, Bureau of Energy Efficiency Last Updated On: 17-04-2025 05:04:36 Skip to main content A - A A + . Main navigation About Us About BEE Message Organizational Structure Directory Partners National Partners DISCOMS Designated Consumers EESL ESCOs ECBC Expert International Partners Annual Report EC Act BEE Old Site Programmes Awareness and Outreach Energy Efficiency in Buildings ECSBC Commercial ECSBC Residential Shunya Labeling Star Rating for Buildings National Certification Examination Accredited Energy Auditors Energy Auditors Refresher Course Demand Side Management DISCOM DSM Action Plan Capacity Building of DISCOMs Energy Audit in DISCOM Agricultural Demand Side Management Programme(AgDSM) Municipal Demand Side Management Programme(MuDSM) Energy Efficiency in Transport Sector E-Mobility Fuel Efficiency Perform Achieve Trade (PAT) Contact details of PAT officials PAT- Downloads Normalization Document PAT Proforma PAT Studies PAT- Notifications EC Act & Allied Rules and Regulations Escerts & Trading PAT Cycle Notification PAT Sectors & Threshold PAT- Workshops PAT-Recent Developments Energy Efficiency in SMEs Financing Energy Efficiency Energy Efficiency Financing Platform (EEFP) Framework for Energy Efficient Economic Development (FEEED) State Designated Agency International Cooperation Bilateral Programmes India — US Collaboration India —Japan Energy Dialogue India- France India—German India—Switzerland India – Russia India -UK Collaboration India and the European Union Multilateral Programmes ESCOs Miscelleneous RTI Swachta Abhiyan Standards & Labeling Star Labelled Appliances Check Testing Lab Capacity Building Awareness & Outreach IT Tools - QR, App, Portal IAME NMEEE Climate Change MTEE NECA National Energy Conservation Awards School, State & National Level Painting Competitio Innovation Challenge Carbon Market Energy Data Management Unit India Energy Scenario for the year 2023-24 National Energy Data: Survey & Analysis (for the year 2021-22) Small Medium Enterprise Tenders Publication Print Creatives Rules and Regulations Annual Report Impact of Energy Efficiency Measures BEE Line Newsletter BEE Magazine Reports / Studies National Energy Data: Survey & Analysis Careers Events Calendar Feedback Contact Us English हिन्दी Search Search Main navigation About Us About BEE Message Organizational Structure Directory Partners National Partners DISCOMS Designated Consumers EESL ESCOs ECBC Expert International Partners Annual Report EC Act BEE Old Site Programmes Awareness and Outreach Energy Efficiency in Buildings ECSBC Commercial ECSBC Residential Shunya Labeling Star Rating for Buildings National Certification Examination Accredited Energy Auditors Energy Auditors Refresher Course Demand Side Management DISCOM DSM Action Plan Capacity Building of DISCOMs Energy Audit in DISCOM Agricultural Demand Side Management Programme(AgDSM) Municipal Demand Side Management Programme(MuDSM) Energy Efficiency in Transport Sector E-Mobility Fuel Efficiency Perform Achieve Trade (PAT) Contact details of PAT officials PAT- Downloads Normalization Document PAT Proforma PAT Studies PAT- Notifications EC Act & Allied Rules and Regulations Escerts & Trading PAT Cycle Notification PAT Sectors & Threshold PAT- Workshops PAT-Recent Developments Energy Efficiency in SMEs Financing Energy Efficiency Energy Efficiency Financing Platform (EEFP) Framework for Energy Efficient Economic Development (FEEED) State Designated Agency International Cooperation Bilateral Programmes India — US Collaboration India —Japan Energy Dialogue India- France India—German India—Switzerland India – Russia India -UK Collaboration India and the European Union Multilateral Programmes ESCOs Miscelleneous RTI Swachta Abhiyan Standards & Labeling Star Labelled Appliances Check Testing Lab Capacity Building Awareness & Outreach IT Tools - QR, App, Portal IAME NMEEE Climate Change MTEE NECA National Energy Conservation Awards School, State & National Level Painting Competitio Innovation Challenge Carbon Market Energy Data Management Unit India Energy Scenario for the year 2023-24 National Energy Data: Survey & Analysis (for the year 2021-22) Small Medium Enterprise Tenders Publication Print Creatives Rules and Regulations Annual Report Impact of Energy Efficiency Measures BEE Line Newsletter BEE Magazine Reports / Studies National Energy Data: Survey & Analysis Careers Events Calendar Feedback Contact Us English हिन्दी Search Search Main navigation About Us About BEE Message Organizational Structure Directory Partners National Partners DISCOMS Designated Consumers EESL ESCOs ECBC Expert International Partners Annual Report EC Act BEE Old Site Programmes Awareness and Outreach Energy Efficiency in Buildings ECSBC Commercial ECSBC Residential Shunya Labeling Star Rating for Buildings National Certification Examination Accredited Energy Auditors Energy Auditors Refresher Course Demand Side Management DISCOM DSM Action Plan Capacity Building of DISCOMs Energy Audit in DISCOM Agricultural Demand Side Management Programme(AgDSM) Municipal Demand Side Management Programme(MuDSM) Energy Efficiency in Transport Sector E-Mobility Fuel Efficiency Perform Achieve Trade (PAT) Contact details of PAT officials PAT- Downloads Normalization Document PAT Proforma PAT Studies PAT- Notifications EC Act & Allied Rules and Regulations Escerts & Trading PAT Cycle Notification PAT Sectors & Threshold PAT- Workshops PAT-Recent Developments Energy Efficiency in SMEs Financing Energy Efficiency Energy Efficiency Financing Platform (EEFP) Framework for Energy Efficient Economic Development (FEEED) State Designated Agency International Cooperation Bilateral Programmes India — US Collaboration India —Japan Energy Dialogue India- France India—German India—Switzerland India – Russia India -UK Collaboration India and the European Union Multilateral Programmes ESCOs Miscelleneous RTI Swachta Abhiyan Standards & Labeling Star Labelled Appliances Check Testing Lab Capacity Building Awareness & Outreach IT Tools - QR, App, Portal IAME NMEEE Climate Change MTEE NECA National Energy Conservation Awards School, State & National Level Painting Competitio Innovation Challenge Carbon Market Energy Data Management Unit India Energy Scenario for the year 2023-24 National Energy Data: Survey & Analysis (for the year 2021-22) Small Medium Enterprise Tenders Publication Print Creatives Rules and Regulations Annual Report Impact of Energy Efficiency Measures BEE Line Newsletter BEE Magazine Reports / Studies National Energy Data: Survey & Analysis Careers Events Calendar Feedback Contact Us About Us About BEE Message Organizational Structure Directory Partners National Partners DISCOMS Designated Consumers EESL ESCOs ECBC Expert International Partners Annual Report EC Act BEE Old Site Programmes Awareness and Outreach Energy Efficiency in Buildings ECSBC Commercial ECSBC Residential Shunya Labeling Star Rating for Buildings National Certification Examination Accredited Energy Auditors Energy Auditors Refresher Course Demand Side Management DISCOM DSM Action Plan Capacity Building of DISCOMs Energy Audit in DISCOM Agricultural Demand Side Management Programme(AgDSM) Municipal Demand Side Management Programme(MuDSM) Energy Efficiency in Transport Sector E-Mobility Fuel Efficiency Perform Achieve Trade (PAT) Contact details of PAT officials PAT- Downloads Normalization Document PAT Proforma PAT Studies PAT- Notifications EC Act & Allied Rules and Regulations Escerts & Trading PAT Cycle Notification PAT Sectors & Threshold PAT- Workshops PAT-Recent Developments Energy Efficiency in SMEs Financing Energy Efficiency Energy Efficiency Financing Platform (EEFP) Framework for Energy Efficient Economic Development (FEEED) State Designated Agency International Cooperation Bilateral Programmes India — US Collaboration India —Japan Energy Dialogue India- France India—German India—Switzerland India – Russia India -UK Collaboration India and the European Union Multilateral Programmes ESCOs Miscelleneous RTI Swachta Abhiyan Standards & Labeling Star Labelled Appliances Check Testing Lab Capacity Building Awareness & Outreach IT Tools - QR, App, Portal IAME NMEEE Climate Change MTEE NECA National Energy Conservation Awards School, State & National Level Painting Competitio Innovation Challenge Carbon Market Energy Data Management Unit India Energy Scenario for the year 2023-24 National Energy Data: Survey & Analysis (for the year 2021-22) Small Medium Enterprise Tenders Publication Print Creatives Rules and Regulations Annual Report Impact of Energy Efficiency Measures BEE Line Newsletter BEE Magazine Reports / Studies National Energy Data: Survey & Analysis Careers Events Calendar Feedback Contact Us"
