Label,URL,Title,Description
Electrek EV Guides,https://electrek.co/guides/electric-vehicles/,Electric Vehicles | Electrek,"Electric Vehicles 446 'Electric Vehicles' stories October 2013 - April 2025 See All Stories Get the best local deal from Electrek New Used Get Best Price Powered By Electric Vehicles China Europe EVs UK Global EV sales jump 40% in March despite tariff turmoil Michelle Lewis Apr 14 2025 - 4:01 pm PT 45 Comments Global EV sales surged to 1.7 million units in March, hitting 4.1 million for Q1 2025 as the EV market continues its robust growth, according to new data from EV research house Rho Motion . Year-over-year sales jumped 29% and marked an impressive 40% month-over-month leap from February. Expand Expanding Close Electric Vehicles EV Lease Looking for an EV lease under $200 a month? Here’s what’s available in April Peter Johnson Apr 12 2025 - 6:00 am PT 11 Comments Believe it or not, you can lease an EV for under $200 a month. New deals on models like the 2025 Hyundai IONIQ 5 and Kia EV6 are hard to pass up this month. Expand Expanding Close Tesla Tesla Model 3 Electric Vehicles Tesla Model Y EVs Tesla Model 3 and Model Y prices rose higher in March as sales fell Michelle Lewis Apr 9 2025 - 12:48 pm PT 34 Comments Tesla average transaction prices (ATPs) in March are estimated at $54,582, higher year-over-year by 3.5% and higher than in February, according to the latest monthly new-vehicle ATP report from Cox Automotive’s Kelley Blue Book. Expand Expanding Close Electric Vehicles EV Lease Here are the cheapest EVs we could find for lease at under $300/month right now [Updated] Peter Johnson Mar 28 2025 - 3:03 pm PT 30 Comments Spring is finally here, and so are some solid EV lease deals. Right now, a few EVs are going for under $300 a month. Here are the cheapest EVs we could find this March. Expand Expanding Close Electric Vehicles EV batteries Solid-state batteries solid-state battery This anodeless, compressionless solid-state battery could be the next big thing [Update] Michelle Lewis Mar 27 2025 - 4:13 pm PT 106 Comments Maryland-based ION Storage Systems is about to dramatically accelerate the commercialization of its unique solid-state batteries (SSBs). Expand Expanding Close Electric Vehicles Volkswagen Inflation Reduction Act VW ID.4 Volkswagen ID.4 Volkswagen just revealed the 2025 ID.4’s initial pricing and trim [update] Michelle Lewis Mar 17 2025 - 2:54 pm PT 50 Comments Volkswagen of America announced the initial pricing and trim for the 2025 Volkswagen ID.4 – here’s the lowdown on the latest rebate. Expand Expanding Close Electric Vehicles EVs Inflation Reduction Act President Biden Donald Trump Killing IRA EV tax credits will ruin US EV and battery industries – Princeton study Michelle Lewis Mar 13 2025 - 4:25 pm PT 79 Comments A new study from the REPEAT Project led by Princeton University’s ZERO Lab warns that the repeal of Inflation Reduction Act (IRA) tax credits could decimate the growing EV manufacturing sector. Expand Expanding Close Electric Vehicles EVs EV sales Kelley Blue Book EV incentives surged to 14.8% of ATP in Feb – highest in 5+ years Michelle Lewis Mar 11 2025 - 2:24 pm PT 2 Comments The average incentive package for a new EV was 14.8% of the average transaction price (ATP), or approximately $8,162, the highest level in more than five years, according to the latest monthly new-vehicle ATP report from Cox Automotive’s Kelley Blue Book. Expand Expanding Close Electric Vehicles EU gives automakers breathing room, slashes Tesla’s emission credit revenue Fred Lambert Mar 3 2025 - 8:32 am PT 85 Comments The European Commission has decided to give automakers breathing room in achieving its zero-emission target, which is going to enable them to buy fewer emission credits from Tesla and other all-electric automakers. Expand Expanding Close Green Energy Electrek Green Energy Brief EGEB Electric Vehicles Solar power Republican districts lose billions as clean energy cancellations surge Michelle Lewis Feb 14 2025 - 5:17 pm PT 150 Comments Clean energy investments took a serious hit in January, sinking to their lowest point since the Inflation Reduction Act (IRA) supercharged the industry with tax credits and incentives. Growing uncertainty around the future of these policies – especially with the Republican-majority Congress debating potential rollbacks – has led to a sharp drop in new projects and an increase in cancellations, reports E2 . Expand Expanding Close Tesla Model 3 Electric Vehicles Tesla Model Y Chevy Blazer EV Chevy Equinox EV Cox: EVs are America’s future, but policy will set the pace Michelle Lewis Feb 14 2025 - 3:54 pm PT 52 Comments The US EV market closed out 2024 on a high note despite swirling uncertainty about the future of federal tax incentives. Cox Automotive’s newly released Q4 data shows a record 365,824 EVs sold – up 15.2% from the previous quarter – and annual EV sales of 1.3 million, a 7% increase from 2023. We spoke with Stephanie Valdez Streaty, strategic planning director at Cox Automotive, about how these strong numbers underscore growing consumer interest in electrified transportation, even as key federal policies remain in flux. Expand Expanding Close Electric Vehicles China Europe EVs UK Global EV sales surge 18% y-o-y – but speed bumps lie ahead Michelle Lewis Feb 11 2025 - 5:56 pm PT 22 Comments London-based Rho Motion just dropped the latest numbers on global EV sales for January 2025, and here’s the headline: 1.3 million electric vehicles were sold worldwide. That’s down by more than a third from December’s record-breaking numbers, but don’t let that fool you – January 2025 still saw an 18% jump compared to the same month last year. Expand Expanding Close Tesla Tesla Model 3 Tesla Cybertruck Electric Vehicles Tesla Model Y In January, US EV prices held steady, incentive spending fell Michelle Lewis Feb 11 2025 - 1:57 pm PT 3 Comments US EV prices held steady in January, and incentive spending dropped 3.1% from December, according to the latest monthly new-vehicle average transaction price (ATP) report from Cox Automotive’s Kelley Blue Book. Expand Expanding Close Electric Vehicles EV Charging EV Chargers EV charging stations DC fast charging There’s finally(!) an automatic fix to restart failed EV charging sessions Michelle Lewis Feb 6 2025 - 2:50 pm PT 26 Comments The ChargeX Consortium has figured out how to automatically restart failed EV charging sessions at fast chargers so drivers don’t have to. Expand Expanding Close Electric Vehicles Mercedes-Benz Mercedes-Benz EQS Mercedes-Benz EQB Mercedes-Benz EQE Mercedes is already heavily discounting its 2025 EVs Michelle Lewis Feb 5 2025 - 3:07 pm PT 15 Comments Mercedes-Benz had a rough EV sales year in 2024 in the US, so it’s hitting the reset button this year. To lure buyers back in, the automaker is already rolling out sweet discounts on its 2025 EVs. Expand Expanding Close Electric Vehicles EV Lease Here are the best EV deals you can snag for under $300 a month right now Peter Johnson Feb 5 2025 - 12:02 pm PT 24 Comments After a record-breaking year for electric vehicles , automakers are kicking off 2025 with significant discounts. With leases starting under $300 a month, these are some of the best EV deals to take advantage of this February. Expand Expanding Close Electric Vehicles EV Lease Here are the EVs you can still lease for under $300 a month in January Peter Johnson Jan 25 2025 - 5:00 am PT 24 Comments With more models hitting the market and massive incentives, electric vehicles are just as affordable, if not more, than gas-powered cars. However, with Trump’s transition team reportedly planning to end the EV tax credit, the savings may soon disappear. Check out the EVs you can still lease for under $300 a month in January below. Expand Expanding Close Green Energy Electrek Green Energy Brief EGEB Electric Vehicles EVs Jaguar Land Rover invests $2M in rare earth magnets recycling Michelle Lewis Jan 23 2025 - 11:53 am PT 4 Comments Jaguar Land Rover’s investment arm InMotion Ventures has invested $2 million in rare earth magnets recycling company Cyclic Materials , bringing its Series B funding round to $55 million. Expand Expanding Close Electric Vehicles Trump attacks EVs with executive orders, but mostly signals further damages Fred Lambert Jan 21 2025 - 8:02 am PT 318 Comments President Trump has already attacked electric vehicles with executive orders on his first day, but he is mostly signaling upcoming attacks on EVs that would further damage the environment. Expand Expanding Close Tesla Electric Vehicles VW EV Charging EV Here are 8 tips for the best EV winter range and performance Michelle Lewis Jan 19 2025 - 4:42 pm PT 119 Comments Whether you’re a seasoned EV driver in cold climates or this is your first winter driving an electric vehicle, there’s always more to learn about how to get the best range and performance from your EV when the temperatures drop. Electrek asked two experts for smart winter EV driving advice. This is what Richard Reina, product training director at CARiD.com , and Casey Donahue, CEO of Optiwatt , a residential managed charging platform in North America, had to say. Expand Expanding Close Electric Vehicles The top electric cars in this winter range test will surprise you Fred Lambert Jan 17 2025 - 10:03 am PT 213 Comments The latest 2025 electric vehicle winter driving test results are out, and there are quite a few EV models that are surprising with their performance. Expand Expanding Close Electric Vehicles EV Chargers As Biden heads out, $43.7M goes to 25 EV charging accelerator projects Michelle Lewis Jan 16 2025 - 3:27 pm PT 9 Comments The Joint Office of Energy and Transportation’s Communities Taking Charge Accelerator has awarded $43.7 million to 25 innovative EV charging projects across the US. Expand Expanding Close Tesla Cybertruck Electric Vehicles EVs Inflation Reduction Act Kelley Blue Book In December, EV sales were still up and incentives were still sweet – Kelley Blue Book Michelle Lewis Jan 15 2025 - 3:08 pm PT 1 Comment EV sales kept ... [content truncated]"
Electrek EV Charging,https://electrek.co/guides/electric-car-charging/,electric vehicle charging | Electrek,"electric vehicle charging 117 'electric vehicle charging' stories September 2015 - March 2024 See All Stories EV Charging Volvo EV batteries electric vehicle charging Volvo Cars Volvo Cars says its new partner will reduce its EVs’ charging time by 30% Michelle Lewis Mar 11 2024 - 5:01 pm PT 5 Comments Volvo Cars has partnered with Imperial College London spinoff Breathe Battery Technologies to reduce its EVs’ charging time by 30%. Expand Expanding Close Electric Vehicles EV Charging EV charging stations DC fast charging electric vehicle charging Who’s hot and who’s not among US retailers for EV charging Michelle Lewis Mar 6 2024 - 11:48 am PT 28 Comments Only a measly 1% of US retailers offer EV charging stations even though they come with significant benefits and government incentives, according to Consumer Reports. Expand Expanding Close Electric Vehicles electric vehicle charging President Biden US to spend nearly $150 million to fix broken charging ports Jennifer Mossalgue Jan 18 2024 - 5:23 am PT 146 Comments The US Transportation Department is investing $148.8 million for repairing or updating nearly 4,500 electric vehicle charging ports in some 20 states. Expand Expanding Close EV Chargers electric vehicle charging Electric Heavy Machinery This new EV charging station drives around airport tarmacs Michelle Lewis Sep 26 2023 - 7:23 am PT 2 Comments Webasto Charging Systems and JBT AeroTech today launched a mobile EV charging station that supports ground support equipment (GSE) at airports. Expand Expanding Close EV Charging EV charging stations electric vehicle charging Electrify America Hawaii Electrify America just launched its first EV charging station in Hawaii Michelle Lewis Mar 15 2023 - 2:15 pm PT 10 Comments Electrify America, the largest open DC fast charging network in the US, has opened its first EV charging station in Hawaii. Expand Expanding Close EV Chargers EV charging stations electric vehicle charging Waze says it’s added EV chargers to its map, but it’s still sending me to gas stations [Update] Michelle Lewis Mar 15 2023 - 11:27 am PT 22 Comments It looks like Google-owned navigation app Waze is finally going to make it possible to add your EV and plug type into its app to find EV chargers along your route – but when, exactly? Expand Expanding Close EV Charging electric vehicle charging Texas Texas EV drivers who charge at home can now get a discount on their entire electric bill with this retailer Michelle Lewis Feb 14 2023 - 7:00 am PT 6 Comments Renewable energy retailer Octopus Energy US today announced that it’s going to give Texas electric vehicle drivers cheaper electricity rates when they smart charge their EVs at home. Expand Expanding Close EV Charging EV charging stations electric vehicle charging Google Maps enhances EV experience with ‘very fast’ charging filter, charging stop suggestions, and more Peter Johnson Feb 8 2023 - 9:18 am PT 11 Comments Google is making it easier for electric vehicle drivers to get around with new Maps features like a “very fast charging” filter, improved EV charging stop suggestions, and more. Expand Expanding Close EV Charging EV Chargers EV charging stations electric vehicle charging tesla charging stations Here’s how many EV chargers the US has – and how many it needs Michelle Lewis Jan 9 2023 - 3:34 pm PT 25 Comments There are currently more than 160,000 EV chargers in the United States. Here’s how many the auto industry data analysts at S&P Global Mobility think the country will need to install by 2030. Expand Expanding Close EV Charging EV charging stations electric vehicle charging Texas Siemens Siemens is opening an EV charger factory in Texas Michelle Lewis Dec 13 2022 - 12:11 pm PT 1 Comment EV tech and infrastructure giant Siemens eMobility today announced that it will locate its second US manufacturing hub for EV chargers in Carrollton, Texas, outside of Dallas. Expand Expanding Close EV Charging EV Chargers EV charging stations electric vehicle charging This ultra-fast compact EV charger has an integrated battery – and it’s coming to the US Michelle Lewis Dec 1 2022 - 3:36 pm PT 21 Comments ADS-TEC Energy today debuted ChargePost , a compact battery-based EV charging system that enables ultra-fast charging without the need to extend the existing grid. Expand Expanding Close EV Chargers DC fast charging electric vehicle charging New York Revel Revel is going to build more EV fast charging Superhubs in the US Michelle Lewis Nov 15 2022 - 10:47 am PT 4 Comments Revel , which specializes in building universal fast charging stations in cities and also offers Tesla rideshare and electric moped rentals, today announced that it’s going to expand its network of high-volume, public EV fast charging Superhubs. The Brooklyn-based company will site the new Level 3 charging stations in dense US urban areas. Expand Expanding Close Electric Vehicles EV Charging EV Chargers electric vehicle charging The makers of this Level 1 mobile EV cable want everyone to have smart charging Michelle Lewis Oct 17 2022 - 5:00 am PT 0 Comments Palo-Alto, California-based EV charging software provider ev.energy and internet of things (IoT) solutions provider Smartenit , based in Irvine, Calirfornia, today launched a smart, grid-optimized Level 1 mobile EV cable for drivers who don’t have access to home charging stations. Expand Expanding Close EV Charging EV Chargers electric vehicle charging President Biden ABB A new factory in South Carolina will make up to 10,000 EV chargers a year Michelle Lewis Sep 14 2022 - 2:54 pm PT 0 Comments Global EV charging infrastructure company ABB E-mobility today announced that it will spend $4 million to open an EV charger factory in Columbia, South Carolina. Expand Expanding Close EV Chargers electric vehicle charging Florida Florida’s EV chargers are about to double in number, with 6,000+ on the way Michelle Lewis Jul 22 2022 - 12:26 pm PT 0 Comments Auckland, New Zealand-based Invisible Urban Charging (IUC), which offers “end-to-end charging as a service,” is going to roll out more than 6,000 EV chargers in Florida, mostly at commercial sites and parking lots. Expand Expanding Close EV Charging Lithium-ion battery electric vehicle charging battery A 5-minute EV charging startup raises $59 million Michelle Lewis Jul 18 2022 - 1:46 pm PT 0 Comments A Cambridge University professor’s ultrafast EV battery startup has raised $59 million in Series B funding. Nyobolt aims to develop a battery that can achieve 5-minute EV charging time. Expand Expanding Close ebikes electric vehicle charging Listen up, electric bike companies. You need to give your e-bike batteries USB-C charging, stat! Micah Toll Jun 23 2022 - 11:36 am PT 0 Comments If you’ve owned an electric bike, e-scooter, or other personal mobility device (and especially if you’ve owned more than one), you know they all have a charger that pretty much fits nothing else you own. I have several electric bikes , scooters , skateboards , and other e-rideables, and almost none of them can share chargers. But don’t fret! There’s already a convenient solution here, and it’s called USB-C. Electric bike battery USB-C charging needs to become a thing. And while, we’re at it, USB-C PD discharging, effectively turning the battery into a backup power supply for your electronics, could easily be added. So listen up, electric bike companies. This one’s for you. Expand Expanding Close Electric Vehicles electric vehicle charging EV EV rebate An EV charging rebate program expands in Massachusetts – here’s why it matters Michelle Lewis Jun 1 2022 - 11:31 am PT 0 Comments National Grid, a utility that serves more than 20 million people in New York, Massachusetts, and Rhode Island, is expanding its Off-Peak Charging Rebate Program in Massachusetts that it runs with ev.energy , a certified B corporation and global provider of managed EV charging software. Expand Expanding Close Electric Vehicles Electric cars electric vehicle charging EVs In a global tipping point, 52% of car buyers now want to purchase an EV – here’s why Michelle Lewis May 27 2022 - 7:54 am PT 0 Comments The number of consumers looking to buy electric vehicles has hit 52%, according to the latest EY Mobility Consumer Index (MCI). This is the first time the number has exceeded 50%, and it represents a rise of 22 percentage points in just two years. Expand Expanding Close electric trucks electric vehicle charging Penske Truck Leasing partners with Shell for electric truck charging Michelle Lewis May 9 2022 - 2:49 pm PT 0 Comments Reading, Pennsylvania-headquartered Penske Truck Leasing and Los Angeles-headquartered Shell Recharge Solutions North America today announced a new light-duty electric vehicle charging joint initiative. Expand Expanding Close Tesla EV Charging electric vehicle charging EVs Home EV charging spend will exceed $16B globally by 2026, says study Michelle Lewis Feb 16 2022 - 2:37 pm PT 0 Comments The global spend on electric vehicle charging at home will exceed $16 billion in 2026, up from $3.4 billion in 2021, according to a new report by UK-based digital technology research firm Juniper Research . Expand Expanding Close Green Energy EV Charging EV charging stations electric vehicle charging grid Here’s why EV charging infrastructure is an opportunity for utilities – and how sticking with fossil fuels could make them obsolete Michelle Lewis Jan 28 2022 - 10:05 am PT 0 Comments Electrek ‘s Michelle Lewis spoke with head of Enel North America Enrico Viale about why clean energy is better and cheaper than fossil fuels, and why modernizing the grid and battery storage are vital for EV charging and renewables implementation. Expand Expanding Close electric vehicle charging EVgo The US’ first-ever National EV Charging Summit is coming, and it’s free to the public Michelle Lewis Dec 15 2021 - 9:23 am PT 0 Comments A coalition of business, labor, and environmental advocacy leaders will host the US’ first-ever National EV C... [content truncated]"
Electrek EV Battery,https://electrek.co/guides/ev-battery/,Failed to retrieve,
Electrek EV Guides,https://electrek.co/guides/electric-vehicles/,Electric Vehicles | Electrek,"Electric Vehicles 446 'Electric Vehicles' stories October 2013 - April 2025 See All Stories Get the best local deal from Electrek New Used Get Best Price Powered By Electric Vehicles China Europe EVs UK Global EV sales jump 40% in March despite tariff turmoil Michelle Lewis Apr 14 2025 - 4:01 pm PT 45 Comments Global EV sales surged to 1.7 million units in March, hitting 4.1 million for Q1 2025 as the EV market continues its robust growth, according to new data from EV research house Rho Motion . Year-over-year sales jumped 29% and marked an impressive 40% month-over-month leap from February. Expand Expanding Close Electric Vehicles EV Lease Looking for an EV lease under $200 a month? Here’s what’s available in April Peter Johnson Apr 12 2025 - 6:00 am PT 11 Comments Believe it or not, you can lease an EV for under $200 a month. New deals on models like the 2025 Hyundai IONIQ 5 and Kia EV6 are hard to pass up this month. Expand Expanding Close Tesla Tesla Model 3 Electric Vehicles Tesla Model Y EVs Tesla Model 3 and Model Y prices rose higher in March as sales fell Michelle Lewis Apr 9 2025 - 12:48 pm PT 34 Comments Tesla average transaction prices (ATPs) in March are estimated at $54,582, higher year-over-year by 3.5% and higher than in February, according to the latest monthly new-vehicle ATP report from Cox Automotive’s Kelley Blue Book. Expand Expanding Close Electric Vehicles EV Lease Here are the cheapest EVs we could find for lease at under $300/month right now [Updated] Peter Johnson Mar 28 2025 - 3:03 pm PT 30 Comments Spring is finally here, and so are some solid EV lease deals. Right now, a few EVs are going for under $300 a month. Here are the cheapest EVs we could find this March. Expand Expanding Close Electric Vehicles EV batteries Solid-state batteries solid-state battery This anodeless, compressionless solid-state battery could be the next big thing [Update] Michelle Lewis Mar 27 2025 - 4:13 pm PT 106 Comments Maryland-based ION Storage Systems is about to dramatically accelerate the commercialization of its unique solid-state batteries (SSBs). Expand Expanding Close Electric Vehicles Volkswagen Inflation Reduction Act VW ID.4 Volkswagen ID.4 Volkswagen just revealed the 2025 ID.4’s initial pricing and trim [update] Michelle Lewis Mar 17 2025 - 2:54 pm PT 50 Comments Volkswagen of America announced the initial pricing and trim for the 2025 Volkswagen ID.4 – here’s the lowdown on the latest rebate. Expand Expanding Close Electric Vehicles EVs Inflation Reduction Act President Biden Donald Trump Killing IRA EV tax credits will ruin US EV and battery industries – Princeton study Michelle Lewis Mar 13 2025 - 4:25 pm PT 79 Comments A new study from the REPEAT Project led by Princeton University’s ZERO Lab warns that the repeal of Inflation Reduction Act (IRA) tax credits could decimate the growing EV manufacturing sector. Expand Expanding Close Electric Vehicles EVs EV sales Kelley Blue Book EV incentives surged to 14.8% of ATP in Feb – highest in 5+ years Michelle Lewis Mar 11 2025 - 2:24 pm PT 2 Comments The average incentive package for a new EV was 14.8% of the average transaction price (ATP), or approximately $8,162, the highest level in more than five years, according to the latest monthly new-vehicle ATP report from Cox Automotive’s Kelley Blue Book. Expand Expanding Close Electric Vehicles EU gives automakers breathing room, slashes Tesla’s emission credit revenue Fred Lambert Mar 3 2025 - 8:32 am PT 85 Comments The European Commission has decided to give automakers breathing room in achieving its zero-emission target, which is going to enable them to buy fewer emission credits from Tesla and other all-electric automakers. Expand Expanding Close Green Energy Electrek Green Energy Brief EGEB Electric Vehicles Solar power Republican districts lose billions as clean energy cancellations surge Michelle Lewis Feb 14 2025 - 5:17 pm PT 150 Comments Clean energy investments took a serious hit in January, sinking to their lowest point since the Inflation Reduction Act (IRA) supercharged the industry with tax credits and incentives. Growing uncertainty around the future of these policies – especially with the Republican-majority Congress debating potential rollbacks – has led to a sharp drop in new projects and an increase in cancellations, reports E2 . Expand Expanding Close Tesla Model 3 Electric Vehicles Tesla Model Y Chevy Blazer EV Chevy Equinox EV Cox: EVs are America’s future, but policy will set the pace Michelle Lewis Feb 14 2025 - 3:54 pm PT 52 Comments The US EV market closed out 2024 on a high note despite swirling uncertainty about the future of federal tax incentives. Cox Automotive’s newly released Q4 data shows a record 365,824 EVs sold – up 15.2% from the previous quarter – and annual EV sales of 1.3 million, a 7% increase from 2023. We spoke with Stephanie Valdez Streaty, strategic planning director at Cox Automotive, about how these strong numbers underscore growing consumer interest in electrified transportation, even as key federal policies remain in flux. Expand Expanding Close Electric Vehicles China Europe EVs UK Global EV sales surge 18% y-o-y – but speed bumps lie ahead Michelle Lewis Feb 11 2025 - 5:56 pm PT 22 Comments London-based Rho Motion just dropped the latest numbers on global EV sales for January 2025, and here’s the headline: 1.3 million electric vehicles were sold worldwide. That’s down by more than a third from December’s record-breaking numbers, but don’t let that fool you – January 2025 still saw an 18% jump compared to the same month last year. Expand Expanding Close Tesla Tesla Model 3 Tesla Cybertruck Electric Vehicles Tesla Model Y In January, US EV prices held steady, incentive spending fell Michelle Lewis Feb 11 2025 - 1:57 pm PT 3 Comments US EV prices held steady in January, and incentive spending dropped 3.1% from December, according to the latest monthly new-vehicle average transaction price (ATP) report from Cox Automotive’s Kelley Blue Book. Expand Expanding Close Electric Vehicles EV Charging EV Chargers EV charging stations DC fast charging There’s finally(!) an automatic fix to restart failed EV charging sessions Michelle Lewis Feb 6 2025 - 2:50 pm PT 26 Comments The ChargeX Consortium has figured out how to automatically restart failed EV charging sessions at fast chargers so drivers don’t have to. Expand Expanding Close Electric Vehicles Mercedes-Benz Mercedes-Benz EQS Mercedes-Benz EQB Mercedes-Benz EQE Mercedes is already heavily discounting its 2025 EVs Michelle Lewis Feb 5 2025 - 3:07 pm PT 15 Comments Mercedes-Benz had a rough EV sales year in 2024 in the US, so it’s hitting the reset button this year. To lure buyers back in, the automaker is already rolling out sweet discounts on its 2025 EVs. Expand Expanding Close Electric Vehicles EV Lease Here are the best EV deals you can snag for under $300 a month right now Peter Johnson Feb 5 2025 - 12:02 pm PT 24 Comments After a record-breaking year for electric vehicles , automakers are kicking off 2025 with significant discounts. With leases starting under $300 a month, these are some of the best EV deals to take advantage of this February. Expand Expanding Close Electric Vehicles EV Lease Here are the EVs you can still lease for under $300 a month in January Peter Johnson Jan 25 2025 - 5:00 am PT 24 Comments With more models hitting the market and massive incentives, electric vehicles are just as affordable, if not more, than gas-powered cars. However, with Trump’s transition team reportedly planning to end the EV tax credit, the savings may soon disappear. Check out the EVs you can still lease for under $300 a month in January below. Expand Expanding Close Green Energy Electrek Green Energy Brief EGEB Electric Vehicles EVs Jaguar Land Rover invests $2M in rare earth magnets recycling Michelle Lewis Jan 23 2025 - 11:53 am PT 4 Comments Jaguar Land Rover’s investment arm InMotion Ventures has invested $2 million in rare earth magnets recycling company Cyclic Materials , bringing its Series B funding round to $55 million. Expand Expanding Close Electric Vehicles Trump attacks EVs with executive orders, but mostly signals further damages Fred Lambert Jan 21 2025 - 8:02 am PT 318 Comments President Trump has already attacked electric vehicles with executive orders on his first day, but he is mostly signaling upcoming attacks on EVs that would further damage the environment. Expand Expanding Close Tesla Electric Vehicles VW EV Charging EV Here are 8 tips for the best EV winter range and performance Michelle Lewis Jan 19 2025 - 4:42 pm PT 119 Comments Whether you’re a seasoned EV driver in cold climates or this is your first winter driving an electric vehicle, there’s always more to learn about how to get the best range and performance from your EV when the temperatures drop. Electrek asked two experts for smart winter EV driving advice. This is what Richard Reina, product training director at CARiD.com , and Casey Donahue, CEO of Optiwatt , a residential managed charging platform in North America, had to say. Expand Expanding Close Electric Vehicles The top electric cars in this winter range test will surprise you Fred Lambert Jan 17 2025 - 10:03 am PT 213 Comments The latest 2025 electric vehicle winter driving test results are out, and there are quite a few EV models that are surprising with their performance. Expand Expanding Close Electric Vehicles EV Chargers As Biden heads out, $43.7M goes to 25 EV charging accelerator projects Michelle Lewis Jan 16 2025 - 3:27 pm PT 9 Comments The Joint Office of Energy and Transportation’s Communities Taking Charge Accelerator has awarded $43.7 million to 25 innovative EV charging projects across the US. Expand Expanding Close Tesla Cybertruck Electric Vehicles EVs Inflation Reduction Act Kelley Blue Book In December, EV sales were still up and incentives were still sweet – Kelley Blue Book Michelle Lewis Jan 15 2025 - 3:08 pm PT 1 Comment EV sales kept ... [content truncated]"
